unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text,type
B000BBCKOC:great_the_device_but_you_still_need_to_know_how_to_best_use_it!:s._lim,B000BBCKOC,"NeatReceipts Scanalizer Professional 2.5 Mobile Scanner & Software Combination for Business Cards, Expense Management and Reporting, Document Organization, Scanning & Copying: Electronics",electronics,1 of 1,4.0,Great the device but you still need to know how to best use it!,"October 22, 2006",S. Lim,"CA, USA","This is a product too unique for me not too try.  I've struggling with lost receipts and always in a panic mode when tax day comes.  There's just no other easy way I've found to keep track of all my receipts.  

Even with some of the negativity about the accuracy on the receipt recognition, I still wanted to try this out for myself.

I noticed the following will increase the accuracy of the receipt scanning:

1) Scan your receipt ASAP once you have it.  Receipts are pretty cheap in quality and will fade over time.  Also for that matter, you risk the chance of loosing the receipt the longer you don't scan it in.  =)

2) Ink quality on the receipt matters.
It does the best job when the dots of the letters/number are together and dark.

3)wording on the receipt.
e.g. the receipt can say visa/mc then scanner will pick it as visa.

Business card scans have been excellent for me.  Be sure to upgrade your sw to the lastest version.  Mine is 2.55 at the time of writing",1
B00003CWA0:great_product_for_the_price:j._farkas,B00003CWA0,Monster Cable IDL100-2M Interlink Datalink 100 6.56-Foot Low-Loss S/PDIF Style Digital Coaxial Cable: Electronics,electronics,3 of 6,5.0,Great product for the price,"July 17, 2001",J. Farkas,"San Diego, CA United States","I have used this and the optical cable.  For $20 less, it sounds just as good.  Monster cable is a great price point investment for anyone who wants to get the most out of their home theater system",1
B00006FXR9:zenith_zhdtv1_hdtv-uhf_digital_indoor_antenna:c._tran,B00006FXR9,Zenith ZHDTV1 HDTV-UHF Digital Indoor Antenna (Silver and Black): Electronics,electronics,,5.0,Zenith ZHDTV1 HDTV-UHF Digital Indoor Antenna,"November 11, 2006",C. Tran,Texas,Excellent antenna.  Why pay so much more for other indoor antennas such as Terk or Samsung. I tried both of those but ended up with the Zenith at a fraction of the price and with much better reception,1
B00006FXR9:great_antenna_for_hdtv_ota:henri_c._clinch,B00006FXR9,Zenith ZHDTV1 HDTV-UHF Digital Indoor Antenna (Silver and Black): Electronics,electronics,,5.0,Great antenna for HDTV OTA,"November 9, 2006",Henri C. Clinch,New York,I live in Manhattan on the 7th floor of an apartment building surrounded by taller buildings on all sides and this antenna provides great reception. I use it hooked up to an HP 3200 lcd tv with built-in tuner. It took me less than five minutes from package being opened to finding the best place for the antenna to sit for reception. The cable is a few feet long and the antenna itself light. I have it resting atop my center channel speaker. $20 is a great price to watch the hd content the major networks provide- especially for football,1
B00004Z5Z8:does_the_job:michael_kobylarz,B00004Z5Z8,"3M Gel Wrist Rest for Keyboard, Blue: Electronics",electronics,,5.0,Does the job,"November 9, 2006",Michael Kobylarz,"Sterling Heights, MI United States","This is very comfortable and works very well.  It's heavy enough that it doesn't move around or push the keyboard, as some of the other types of wrist rests that I've used have done.  Yet it's cushiony while sturdy enough to provide support.",1
"B00004Z5Z8:comfort_for_the_keyboard:srf_""chinamom""",B00004Z5Z8,"3M Gel Wrist Rest for Keyboard, Blue: Electronics",electronics,1 of 1,4.0,Comfort for the keyboard,"February 28, 2006","SRF ""ChinaMom""","Livonia, MI USA","I type medical reports for a living, up to 10 hours a day and 7 days a week. Without the wrist rest, my wrists would not be able to hold up. The wrist rest is the perfect size. It stays in place on the desk. The gel continues to be supportive, even after a year of working on it. The only reason I did not give it 5 stars is because of the back of the wrist rest that lays on the desk has a horrible smell. I can't smell it while typing, only when I pick it up for cleaning. I wish there was the option for half stars - I'd give this 4-1/2 stars",1
"B0001DBEHY:ique3600:r._fenton_""old_time_sailor""",B0001DBEHY,Garmin Suction Cup Mount including speaker w/12V cable (iQue 3600 not included): Electronics,electronics,1 of 2,4.0,iQue3600,"September 28, 2005","R. Fenton ""Old Time Sailor""",Cape Coral FL.,"Works well....Customer support from Garmin....more than excellent...One complaint..Very short battery life...Requires a 12 volt charging adapter...Windshield suction cup charge adapter is a must to use as a G.P.S....Also...Get a minimum 512 MB SD card for combo marine and street navigation....One plus is the brightness,unit size,and screen size....Do not keep it in your breast pocket while on the boat...Dont float..not waterproof..nuff said",1
B0001DBEHY:quality_item:george_p._ivy,B0001DBEHY,Garmin Suction Cup Mount including speaker w/12V cable (iQue 3600 not included): Electronics,electronics,1 of 1,5.0,Quality item,"September 25, 2005",George P. Ivy,"Las Vegas, NV USA","This product took less than 5 minutes to unbox, install, and work properly. Well built, and functions exactly as I would have hoped. I am impressed with the ability of the suction cup to stay attached, even in the summer heat of Las Vegas",1
B0002GDIII:fine_product:marcos_kirsch,B0002GDIII,Apple AirPort Express with Air Tunes (M9470LL/A): Electronics,electronics,,4.0,Fine product,"October 30, 2006",Marcos Kirsch,"Austin, TX USA","This is a very simple product that works as advertised. Easy to set up within MacOS X. I use the AirTunes functionality which is very cool. I don't use the USB printing. While more expensive than other 802.11g routers/access points, the simplicity + AirTunes functionality make it worth the extra money",1
"B00067OEVS:good_phone_system,_for_the_price:john_s._johnston_""fiction_reader""",B00067OEVS,Uniden CXAI5198 5.8 GHz Analog Cordless Phone with Corded Base and Answering System (Silver and Black): Electronics,electronics,,4.0,"Good Phone System, for the Price","November 9, 2006","John S. Johnston ""Fiction Reader""","Newnan, GA","This Uniden phone/answering system has been trouble free since we bought it three months ago.  Here's a list of the other things about this phone that I like most:
1.  The corded handset base unit can be used to make and receive calls even when the electricity is off.  This, along with price, was the main reason I bought this phone system.  This feature is unusual for a cordless phone system.
2.  The controls on the answering machine are simple and intuitive enough so that you don't have to refer to the manual when you need to set the clock or change the outgoing recording.
3.  Also, the answering machine has operated flawlessly so far.
4.  The battery life of the cordless handset has been excellent between charges.  At least a week, sometimes more.
5.  Voice quality of the cordless handset and the corded base handset are very good.

However, there is something about this phone system that I don't like.
--The cordless handset has a pretty limited range.  I had to locate the base unit in a central location in my 2,300 square foot house to get the handset to work in all rooms.

But overall I think the phone is a good buy, if you can live with the distance restrictions of the cordless handset",1
"B0002K6Y9E:excellent_value_for_the_price:trader_john_""trader_john""",B0002K6Y9E,Kensington Noise Cancelling Headphones ( 33084 ): Electronics,electronics,3 of 4,4.0,Excellent value for the price,"April 24, 2006","Trader John ""Trader John""",New Jersey USA,"Very effective inside a plane comparing to the other noise cancelling headphone I have. Sound is ok for what it does. However, in a moving vehicle, it actually distorts the music which is a surprise. My other noise-cancelling headphone does not do that. It appears to have a relative long lag time in creating the opposite noise-cancelling wave. By the time the opposite wave applies to the music, the intruding noise is over. Otherwise, no complains",1
B000A6LN0A:best_prints_ever!:colby_crossley,B000A6LN0A,HP Photosmart 475 Compact Photo Printer (Q7011A#ABA): Electronics,electronics,18 of 18,5.0,BEST PRINTS EVER!,"January 13, 2006",Colby Crossley,"Omaha, NE USA","I was debating over the PictureMate, Kodak Printer Dock 3, Sony DDP-FP50, and the HP Photosmart 475. I made the choice of the HP and I LOVE IT! The prints are 4800x1200dpi and look like real lab prints. I use the HP 4x6 boarderless Premium Plus photo paper with the HP Ink and the prints are just wonderful. Forget the other bad reviews because this printer beats them all. (...) The HP produces bright, vivid pictures designed to last a lifetime. The PictureMate is also alot larger than the HP 475. The 1.5GB hard drive is a plus as well. HP said that the remote is not included but they lied, they come with the remote and battery. Overall, this printer is the best I have own",1
B0002IQ1F8:excellent_quality-_but_do_read_this:poweruser,B0002IQ1F8,"Verbatim Shiny Silver DataLife Plus 8x DVD-R Spindle, 50 Discs: Electronics",electronics,2 of 2,5.0,Excellent Quality- But do read this,"October 6, 2006",PowerUser,"Los Angeles, CA USA","These DVDs are absolutely top quality, and you really need to use bad DVDs to know how bad they can get.  I ordered a pack a while ago and have burnt 7 discs so far.  Not a single coaster, and Nero data verification (I always do that for DVDs) has not brought up any errors ever.  BTW, the discs had a mixture of both large and very small files.  The burner is the DVD multi drive on my Dell Inspiron Laptop (1505).

However, I should mention (to those who haven't bought this product) why they are called Shiny Silver.  You know that print on the top of DVDs with lines and that matte finish?  Well, there's no such thing on these DVDs.  The top looks a lot like the writing surface on the other side (other than the characteristic DVD color).  Anyone who has seen unbranded DVDs will know exactly what I'm talking about- No special surface; however  a felt tip marker works nicely to label the disks.  Huge cost cutting here I guess, but definitely not in the quality department.  I will buy again",1
